133480,MOSTAR,37,43.333,17.783,108,41
133520,BJELASNICA MTN RNG,36,43.717,18.267,2067,41
133530,SARAJEVO/BUTMIR,37,43.817,18.333,511,41
133670,ZLATIBOR,34,43.733,19.717,1029,39
133760,KRALJEVO,34,43.7,20.7,217,39
133766,DATSAV3 VIRT STATION (YUGOSLAVIA (FORMER TERRITORY)),36,44.983,14.9,0,40
133770,DATSAV3 VIRT STATION (YUGOSLAVIA (FORMER TERRITORY)),36,44.983,14.9,0,40
133780,KOPAONIK,34,43.283,20.8,1713,39
133840,CUPRIJA,34,43.933,21.383,125,39
133880,NIS,34,43.333,21.9,202,39
133890,LESKOVAC,34,42.983,21.95,232,39
133970,DIMITROVGRAD,34,43.017,22.75,450,39
134520,DUBROVNIK-CILIPI,35,42.567,18.267,161,40
134570,TIVAT,34,42.4,18.733,5,42
134590,NIKSIC,34,42.767,18.95,647,42
134620,PODGORICA/GOLUBOVCI,34,42.367,19.25,33,42
134624,PODGORICA,34,42.35,19.25,44,42
134770,PRIZREN,34,42.217,20.733,403,39
134810,PRISTINA,34,42.65,21.15,576,39
134811,PRISTINA,34,42.567,21.033,559,39
134890,VRANJE,34,42.55,21.917,434,39
134930,KRIVA PALANKA,38,42.2,22.333,696,43
135620,ULCINJ,34,41.917,19.217,29,42
135780,OHRID,38,41.117,20.8,761,43
135790,OHRID-AERODROME,34,41.1,20.817,700,43
135830,BITOLA,38,41.05,21.367,589,43
135860,SKOPJE- AIRPORT,38,41.967,21.65,239,43
136150,TIRANA,39,41.333,19.783,90,44
140080,KREDARICA,33,46.383,13.85,2515,38
140140,LJUBLJANA/BRNIK,33,46.217,14.483,385,38
140150,LJUBLJANA/BEZIGRAD,33,46.067,14.517,298,38
140240,LISCA,33,46.067,15.283,941,38
140260,MARIBOR/SLIVNICA,33,46.483,15.683,265,38
141050,PORTOROZ,33,45.517,13.567,95,38
142160,RIJEKA/KOZALA,35,45.333,14.45,125,40
142190,PARG,35,45.6,14.633,863,40
142320,KARLOVAC,35,45.5,15.567,111,40
142340,KRAPINA,35,46.133,15.883,203,40
142350,PUNTIJARKA,35,45.917,15.967,988,40
142360,ZAGREB/GRIC,35,45.817,15.983,162,40
142400,ZAGREB/MAKSIMIR,35,45.817,16.033,128,40
142410,ZAGREB/PLESO,35,45.733,16.067,107,40
142440,SISAK,35,45.5,16.367,106,40
142460,VARAZDIN,35,46.3,16.383,168,40
142480,KRIZEVCI,35,46.033,16.55,146,40
142530,BJELOVAR,35,45.733,16.85,142,40
142560,BILOGORA,35,45.883,17.2,263,40
142580,DARUVAR,35,45.6,17.233,161,40
142800,OSIJEK-CEPIN,35,45.5,18.567,90,40
142840,OSIJEK/KLISA,35,45.467,18.817,87,40
143015,OSIJEK,35,45.467,18.817,88,40
143030,ROVINJ/SV.IVAN NA P,35,45.05,13.617,8,40
143070,PULA AERODROME,35,44.9,13.917,63,40
143080,PAZIN,35,45.233,13.933,293,40
143140,MALI LOSINJ,35,44.533,14.483,53,40
143210,RAB,35,44.75,14.767,20,40
143230,SENJ,35,45,14.9,28,40
143240,ZAVIZAN,35,44.817,14.983,1597,40
143280,OGULIN,35,45.267,15.233,328,40
143300,GOSPIC,35,44.55,15.367,565,40
143700,SLAVONSKI BROD,35,45.167,18,89,40
143820,GRADISTE,35,45.15,18.7,98,40
144270,VELA SESTRICA,35,43.85,15.2,35,40
144280,ZADAR PUNTAMIKA,35,44.133,15.217,7,40
144310,ZADAR/ZEMUNIK,35,44.1,15.35,80,40
144380,SIBENIK,35,43.733,15.917,75,40
144410,KOMIZA,35,43.05,16.1,20,40
144420,KNIN,35,44.033,16.2,255,40
144440,SPLIT/RESNIK,35,43.533,16.3,21,40
144450,SPLIT/MARJAN,35,43.517,16.433,128,40
144470,HVAR,35,43.167,16.45,25,40
144520,LASTOVO,35,42.767,16.9,187,40
144540,MAKARSKA,35,43.283,17.017,49,40
144620,PLOCE,35,43.033,17.433,5,40
144720,DUBROVNIK/GORICA,35,42.65,18.083,53,40
144740,DUBROVNIK/CILIPI,35,42.567,18.267,165,40
145420,BANJA LUKA,37,44.783,17.217,156,41
146480,MOSTAR,37,43.35,17.8,108,41
146520,BJELASNICA,37,43.717,18.267,2070,41
146540,SARAJEVO-BJELAVE,37,43.867,18.433,638,41
150040,SIGHETUL MARMATIEI,40,47.933,23.917,276,45
150100,SATU MARE,40,47.717,22.883,124,45
150140,BAIA MARE,40,47.667,23.5,218,45
150150,OCNA SUGATAG,40,47.733,23.95,503,45
150200,BOTOSANI,40,47.733,26.65,162,45
150230,SUCEAVA,40,47.633,26.25,350,45
150800,ORADEA,40,47.033,21.9,140,45
150900,IASI,40,47.167,27.633,104,45
151080,CEAHLAU TOACA,40,46.983,25.95,1898,45
151200,CLUJ-NAPOCA,40,46.783,23.567,413,45
151450,TG. MURES,40,46.533,24.533,309,45
151500,BACAU,40,46.533,26.917,190,45
151700,MIERCUREA CIUC,40,46.367,25.733,662,45
151970,BARLAD,40,46.233,27.65,173,45
152000,ARAD,40,46.133,21.35,117,45
152005,ARAD,40,46.167,21.317,108,45
152300,DEVA,40,45.867,22.9,231,45
152470,TIMISOARA,40,45.767,21.25,88,45
152600,SIBIU,40,45.8,24.15,444,45
152800,VARFU OMU,40,45.45,25.45,2509,45
152920,CARANSEBES,40,45.417,22.25,242,45
153100,GALATI,40,45.483,28.033,72,45
153350,TULCEA,40,45.183,28.817,6,45
153380,ORAVITA,40,45.033,21.683,309,45
153460,RIMNICU VALCEA,40,45.1,24.367,239,45
153500,BUZAU,40,45.133,26.85,97,45
153600,SULINA,40,45.167,29.733,9,45
153730,PITESTI,40,44.85,24.817,315,45
153770,PLOIESTI,40,44.95,26,178,45
153880,MOLDOVA VECHE,40,44.717,21.633,84,45
154050,GRIVITA,40,44.75,27.3,51,45
154090,JURILOVCA,40,44.767,28.883,38,45
154100,DROBETA TURNU SEVER,40,44.633,22.633,79,45
154200,BUCURESTI INMH-BANE,40,44.483,26.117,91,45
154210,BUCURESTI AFUMATI,40,44.483,26.183,90,45
154215,CAMPIA TURZII,40,46.5,23.883,330,45
154440,FETESTI,40,44.367,27.85,61,45
154500,CRAIOVA,40,44.317,23.867,195,45
154600,CALARASI,40,44.2,27.333,20,45
154700,ROSIORI DE VEDE,40,44.1,24.983,103,45
154800,CONSTANTA,40,44.217,28.65,14,45
154810,KOGALNICEANU,40,44.333,28.433,102,45
154900,TR. MAGURELE,40,43.75,24.883,31,45
154990,MANGALIA,40,43.817,28.583,9,45
155020,VIDIN,41,43.817,22.883,33,46
155050,VRATZA,41,43.2,23.533,310,46
155110,LOM,41,43.817,23.25,33,46
155250,LOVETCH,41,43.133,24.717,221,46
155253,GORNA ORYAHOVITSA,41,43.15,25.7,89,46
155260,PLEVEN,41,43.417,24.6,71,46
155280,PLEVEN,41,43.4,24.6,160,46
155300,VELIKO TARNOVO,41,43.083,25.65,218,46
155350,ROUSSE,41,43.85,25.95,45,46
155490,RAZGRAD,41,43.517,26.533,347,46
155500,SILISTRA,41,44.117,27.267,16,46
155520,VARNA,41,43.2,27.917,43,46
155560,DATSAV3 VIRT STATION (BULGARIA),41,42.667,26.317,0,46
155561,VARNA,41,43.2,27.917,41,46
155610,SHABLA,41,43.533,28.533,28,46
155620,KALIAKPA,41,43.367,28.467,64,46
156000,MOURGASH,41,42.833,23.667,1692,46
156050,DRAGOMAN,41,42.933,22.933,716,46
156090,DATSAV3 VIRT STATION (BULGARIA),41,42.667,26.317,0,46
156091,SOFIA (OBSERVATORY),41,42.817,23.383,595,46
156130,CHERNI VRAH (TOP/SO,41,42.583,23.267,2292,46
156140,SOFIA (OBSERV.),41,42.65,23.383,591,46
156150,MUSSALA (TOP/SOMMET,41,42.183,23.583,2927,46
156250,PLOVDIV,41,42.133,24.75,185,46
156270,BOTEV VRAH (TOP/SOM,41,42.667,24.833,2389,46
156350,CHIRPAN,41,42.2,25.333,178,46
156400,SLIVEN,41,42.667,26.317,257,46
156550,BURGAS,41,42.483,27.483,28,46
156610,ACHTOPOL,41,42.1,27.85,19,46
157120,SANDANSKI,41,41.517,23.267,207,46
157250,SNEJANKA (TOP/SOMME,41,41.667,24.683,1930,46
157260,ROJEN,41,41.883,24.733,1750,46
160080,S. VALENTINO ALLA M,42,46.75,10.533,1461,47
160083,RESIA PASS,42,46.833,10.5,1800,47
160200,BOLZANO,42,46.467,11.333,241,47
160220,PAGANELLA,42,46.15,11.033,2129,47
160360,AVIANO,42,46.033,12.6,117,47
160365,AVIANO (USAF),42,46.017,12.617,126,47
160370,AVIANO (USAF),42,46.033,12.617,125,47
160400,TARVISIO,42,46.5,13.583,778,47
160450,UDINE/RIVOLTO,42,45.983,13.033,53,47
160520,PIAN ROSA,42,45.933,7.7,3488,47
160590,TORINO/CASELLE,42,45.217,7.65,287,47
160610,TORINO/BRIC DELLA C,42,45.033,7.733,710,47
160640,NOVARA/CAMERI,42,45.517,8.667,169,47
160660,MILANO/MALPENSA,42,45.617,8.733,211,47
160760,BERGAMO/ORIO AL SER,42,45.667,9.7,237,47
160800,MILANO/LINATE,42,45.433,9.283,103,47
160840,PIACENZA,42,44.917,9.733,138,47
160880,BRESCIA/GHEDI,42,45.417,10.283,97,47
160900,VERONA/VILLAFRANCA,42,45.383,10.867,68,47
160980,TREVISO/ISTRANA,42,45.683,12.1,46,47
160990,TREVISO/S. ANGELO,42,45.65,12.183,23,47
161000,VENEZIA/SAN NICOLO,42,45.433,12.383,4,47
161050,VENEZIA/TESSERA,42,45.5,12.333,6,47
161080,RONCHI DEI LEGIONAR,42,45.817,13.483,12,47
161100,TRIESTE,42,45.65,13.75,20,47
161150,MONTE MALANOTTE,42,44.25,7.8,1742,47
161180,NOVI LIGURE,42,44.767,8.783,187,47
161190,PASSO DEI GIOVI,42,44.633,8.933,475,47
161200,GENOVA/SESTRI,42,44.417,8.85,3,47
161210,GENOVA/SESTRI,42,44.417,8.833,4,47
161220,ALBENGA,42,44.05,8.117,49,47
161240,PASSO DELLA CISA,42,44.433,9.933,1040,47
161250,SARZANA/LUNI,42,44.083,9.983,10,47
161340,MONTE CIMONE,42,44.2,10.7,2173,47
161400,BOLOGNA/BORGO PANIG,42,44.533,11.3,49,47
161460,PUNTA MARINA,42,44.45,12.3,6,47
161470,FORLI,42,44.2,12.067,32,47
161480,CERVIA,42,44.217,12.3,10,47
161490,RIMINI,42,44.033,12.617,13,47
161530,CAPO MELE,42,43.95,8.167,221,47
161580,PISA/S. GIUSTO,42,43.683,10.383,6,47
161680,MONTE ARGENTARIO,42,42.383,11.167,631,47
161700,FIRENZE/PERETOLA,42,43.8,11.2,38,47
161790,FRONTONE,42,43.517,12.733,574,47
161810,PERUGIA,42,43.083,12.5,205,47
161900,ANCONA,42,43.617,13.533,142,47
161910,FALCONARA,42,43.617,13.367,10,47
161970,M. CALAMITA,42,42.733,10.4,397,47
162000,PIANOSA ISLAND,42,42.583,10.1,15,47
162060,GROSSETO,42,42.75,11.067,7,47
162160,VITERBO,42,42.433,12.05,308,47
162190,MONTE TERMINILLO,42,42.467,12.983,1875,47
162240,VIGNA DI VALLE,42,42.083,12.217,266,47
162300,PESCARA,42,42.433,14.2,11,47
162320,TERMOLI,42,42,15,44,47
162350,ROMA/URBE,42,41.95,12.5,24,47
162390,ROMA/CIAMPINO,42,41.783,12.583,105,47
162420,ROMA FIUMICINO,42,41.8,12.233,3,47
162430,LATINA,42,41.55,12.9,26,47
162440,FROSINONE,42,41.633,13.3,185,47
162450,PRATICA DI MARE,42,41.65,12.45,21,47
162520,CAMPOBASSO,42,41.567,14.65,807,47
162530,GRAZZANISE,42,41.05,14.067,10,47
162580,MONTE S. ANGELO,42,41.7,15.95,844,47
162591,PARMA,42,44.817,10.283,51,47
162592,LEVALDIGI,42,44.533,7.617,396,47
162593,MONTICHIARI,42,45.417,10.333,111,47
162603,FOGGIA/GINO LISA,42,41.433,15.533,80,47
162610,AMENDOLA,42,41.533,15.717,60,47
162630,TREVICO,42,41.05,15.233,1093,47
162700,BARI/PALESE MACCHIE,42,41.133,16.783,49,47
162800,PONZA,42,40.917,12.95,185,47
162890,NAPOLI/CAPODICHINO,42,40.85,14.3,72,47
162894,NAPLES,42,40.9,14.3,93,47
163100,CAPO PALINURO,42,40.017,15.283,185,47
163120,GIOIA DEL COLLE,42,40.767,16.933,350,47
163200,BRINDISI,42,40.65,17.95,10,47
163240,GROTTAGLIE,42,40.517,17.4,69,47
163250,MARINA DI GINOSA,42,40.433,16.883,12,47
163320,LECCE,42,40.233,18.15,61,47
163440,MONTE SCURO,42,39.333,16.4,1720,47
163500,CROTONE,42,39,17.067,161,47
163600,S. MARIA DI LEUCA,42,39.817,18.35,112,47
163620,LAMEZIA TERME,42,38.9,16.25,15,47
164000,USTICA,42,38.7,13.183,251,47
164050,PALERMO/PUNTA RAISI,42,38.183,13.1,21,47
164100,PALERMO BOCCADIFALC,42,38.1,13.3,117,47
164200,MESSINA,42,38.2,15.55,51,47
164220,REGGIO CALABRIA,42,38.067,15.65,21,47
164290,TRAPANI/BIRGI,42,37.917,12.5,14,47
164300,DATSAV3 VIRT STATION (ITALY),42,45.667,9.7,0,47
164500,ENNA,42,37.567,14.283,965,47
164530,GELA,42,37.083,14.217,65,47
164590,CATANIA/SIGONELLA,42,37.4,14.917,22,47
164594,SIGONELLA,42,37.4,14.917,31.1,47
164600,CATANIA/FONTANAROSS,42,37.467,15.05,17,47
164700,PANTELLERIA,42,36.817,11.967,170,47
164800,COZZO SPADARO,42,36.683,15.133,51,47
164900,LAMPEDUSA,42,35.5,12.6,20,47
165020,ASINARA ISLAND,42,41.117,8.317,115,47
165060,GUARDIAVECCHIA,42,41.217,9.4,159,47
165200,ALGHERO,42,40.633,8.283,40,47
165220,CAPO CACCIA,42,40.567,8.167,204,47
165310,OLBIA/COSTA SMERALD,42,40.9,9.517,13,47
165390,CAPO FRASCA,42,39.75,8.467,95,47
165460,DECIMOMANNU,42,39.35,8.967,28,47
165500,CAPO BELLAVISTA,42,39.933,9.717,150,47
165600,CAGLIARI/ELMAS,42,39.25,9.067,5,47
165640,CAPO CARBONARA,42,39.1,9.517,118,47
165970,LUQA,43,35.85,14.483,91,48
166220,THESSALONIKI (AIRPO,44,40.517,22.967,4,49
166240,CHRYSOPOULI (AIRPOR,44,40.983,24.6,5,49
166270,ALEXANDROUPOLI (AIR,44,40.85,25.917,3,49
166410,KERKYRA (AIRPORT),44,39.617,19.917,4,49
166421,PAROS,44,37.017,25.133,36,49
166430,AKTION (AIRPORT),44,38.617,20.767,4,49
166500,LIMNOS (AIRPORT),44,39.917,25.233,4,49
166510,LIMNOS ISLAND ARPT,44,39.933,25.25,9,49
166650,ANCHIALOS (AIRPORT),44,39.217,22.8,15,49
166670,MYTILINI (AIRPORT),44,39.067,26.6,5,49
166750,LAMIA,44,38.9,22.4,144,49
166820,ANDRAVIDA (AIRPORT),44,37.917,21.283,14,49
166830,KYMI-ON-EVVOIA,44,38.633,24.1,224,49
166840,SKYROS (AIRPORT),44,38.967,24.483,28,49
166850,KEFALHNIA (AIRPORT),44,38.117,20.5,22,49
166870,ARAXOS (AIRPORT),44,38.15,21.417,12,49
166990,TANAGRA (AIRPORT),44,38.317,23.533,140,49
167060,CHIOS (AIRPORT),44,38.333,26.133,4,49
167160,ATHINAI (AIRPORT),44,37.9,23.733,15,49
167161,ELEFTHERIOS VENIZEL,44,37.933,23.95,96,49
167180,ELEFSIS (AIRPORT),44,38.067,23.55,31,49
167193,ZAKINTHOS DIONYSIOS,44,37.75,20.883,4,49
167230,SAMOS (AIRPORT),44,37.7,26.917,7,49
167260,KALAMATA (AIRPORT),44,37.067,22.017,8,49
167263,MIKONOS,44,37.433,25.35,127,49
167264,SYROS,44,37.417,24.95,74,49
167320,NAXOS,44,37.1,25.383,9,49
167340,METHONI,44,36.833,21.7,34,49
167380,MILOS,44,36.717,24.45,183,49
167420,KOS (AIRPORT),44,36.783,27.067,129,49
167430,KYTHIRA,44,36.283,23.017,167,49
167443,SANTORINI,44,36.4,25.467,41,49
167460,SOUDA (AIRPORT),44,35.483,24.117,151,49
167464,SOUDA BAY CRETE,44,35.533,24.15,146.3,49
167490,RHODES (AIRPORT),44,36.4,28.083,11,49
167494,RHODES/PARADISSI,44,36.383,28.117,62,49
167540,HERAKLION (AIRPORT),44,35.333,25.183,39,49
167543,KARPATHOS,44,35.417,27.133,21,49
170220,ZONGULDAK,45,41.45,31.8,137,50
170240,INEBOLU,45,41.983,33.783,64,50
170260,SINOP,45,42.033,35.167,32,50
170300,SAMSUN,45,41.283,36.3,4,50
170310,CARSAMBA/SAMSUN,45,41.25,36.55,7,50
170340,GIRESUN,45,40.917,38.383,37,50
170380,TRABZON,45,41,39.717,34,50
170420,HOPA,45,41.4,41.433,33,50
170500,EDIRNE,45,41.667,26.567,51,50
170560,TEKIRDAG,45,40.983,27.55,3,50
170575,CORLU,45,41.133,27.917,179,50
170600,ISTANBUL/ATATURK,45,40.967,28.817,37,50
170660,DATSAV3 VIRT STATION (TURKEY),45,37,35.433,0,50
170670,GOLCUK/DUMLUPINAR,45,40.667,29.833,18,50
170671,KAPADOKYA,45,38.767,34.533,969,50
170672,YENISEHIR,45,40.25,29.55,239,50
170673,CARSAMBA,45,41.25,36.567,6,50
170674,SABIHA GOKCEN,45,40.9,29.3,98,50
170700,BOLU,45,40.733,31.6,743,50
170820,MERZIFON,45,40.85,35.583,535,50
170840,CORUM,45,40.55,34.95,776,50
170860,TOKAT,45,40.3,36.567,608,50
170880,GUMUSHANE,45,40.467,39.467,1219,50
170900,SIVAS,45,39.75,37.017,1285,50
170920,ERZINCAN,45,39.7,39.517,1154,50
170960,ERZURUM,45,39.95,41.167,1758,50
170980,KARS,45,40.55,43.083,1795,50
171100,GOKCEADA,45,40.183,25.9,72,50
171120,CANAKKALE,45,40.133,26.4,6,50
171150,BANDIRMA,45,40.317,27.967,42,50
171160,BURSA,45,40.183,29.067,100,50
171200,BILECIK,45,40.15,29.967,539,50
171240,ESKISEHIR,45,39.783,30.567,786,50
171270,AKINCI,45,40.067,32.567,840,50
171280,ESENBOGA,45,40.117,33,949,50
171290,ETIMESGUT,45,39.95,32.683,806,50
171295,GUVERCINLIK,45,39.933,32.732,842,50
171350,KIRIKKALE,45,39.85,33.517,748,50
171400,YOZGAT,45,39.817,34.8,1298,50
171500,BALIKESIR,45,39.617,27.917,102,50
171550,KUTAHYA,45,39.417,29.967,969,50
171600,KIRSEHIR,45,39.15,34.167,1007,50
171700,VAN,45,38.45,43.317,1662,50
171750,AYVALIK,45,39.3,26.7,4,50
171800,DIKILI,45,39.067,26.883,3,50
171840,AKHISAR,45,38.917,27.85,93,50
171880,USAK,45,38.683,29.4,919,50
171890,AFYONKARAHISAR,45,38.733,30.6,1012,50
171900,AFYON,45,38.75,30.533,1034,50
171905,AFYON (MIL),45,38.733,30.6,1010,50
171950,KAYSERI/ERKILET,45,38.817,35.433,1054,50
171990,MALATYA/BOLGE,45,38.35,38.317,948,50
172000,MALATYA/ERHAC,45,38.433,38.083,849,50
172005,TOPEL,45,40.733,30.083,57,50
172020,ELAZIG,45,38.6,39.283,881,50
172050,TATVAN,45,38.483,42.3,1665,50
172100,SIIRT,45,37.933,41.95,896,50
172180,IZMIR/CIGLI,45,38.517,27.017,5,50
172190,IZMIR/A. MENDERES,45,38.267,27.15,120,50
172340,AYDIN,45,37.85,27.85,56,50
172370,DENIZLI,45,37.783,29.083,425,50
172400,ISPARTA,45,37.75,30.55,997,50
172410,SULEYMAN DEMIREL,45,37.85,30.367,886,50
172440,KONYA,45,37.967,32.549,1031,50
172480,EREGLI/KONYA,45,37.5,34.05,1044,50
172500,NIGDE,45,37.967,34.683,1210,50
172600,GAZIANTEP,45,37.083,37.367,701,50
172700,SANLIURFA,45,37.133,38.767,549,50
172720,SANLIURFA/MEYDAN,45,37.1,38.85,452,50
172734,MILAS BODRUM,45,37.25,27.667,7,50
172800,DIYARBAKIR,45,37.883,40.183,677,50
172900,BODRUM,45,37.033,27.433,26,50
172920,MUGLA,45,37.217,28.367,646,50
172950,DALAMAN,45,36.7,28.783,9,50
173000,ANTALYA,45,36.867,30.733,54,50
173100,ALANYA,45,36.55,32,6,50
173200,ANAMUR,45,36.083,32.833,4,50
173300,SILIFKE,45,36.383,33.933,15,50
173500,ADANA/INCIRLIK AFB,45,37,35.417,75.9,50
173520,ADANA,45,36.983,35.3,20,50
173700,ISKENDERUN,45,36.583,36.167,4,50
173750,FINIKE,45,36.3,30.15,2,50
175000,MORPHOU,46,35.2,32.983,58,51
175150,LEFKONIKO,46,35.25,33.733,58,51
175210,TYMBU/NICOSIA,46,35.133,33.517,110,51
175400,FAMAGUSTA/AMMOCHO,46,35.133,33.95,1,51
176000,PAPHOS AIRPORT,46,34.717,32.482,8,52
176010,AKROTIRI,46,34.583,32.983,23,52
176060,DATSAV3 VIRT STATION (CYPRUS),46,34.583,32.983,0,52
176074,ERCAN,46,35.15,33.5,91,51
176090,LARNACA AIRPORT,46,34.883,33.633,2,52
200340,NAGURSKOYE,48,80.817,47.417,18,53
200460,POLARGMO IM. E.T. K,47,80.617,58.05,22,53
200490,TIKHAYA BAY,47,80.367,52.917,46,53
200660,USHAKOVA ISLAND,47,80.833,79.7,47,54
200690,OSTROV VIZE,47,79.5,76.983,10,54
200870,OSTROV GOLOMJANNYJ,47,79.55,90.617,8,54
200970,CAPE PESCHANIY,47,79.383,102.417,6,54
201070,BARENCBURG,47,78.067,14.25,75,0
201860,KRASNOFLOTSKIYE ISL,48,78.617,98.7,8,54
202740,OSTROV UEDINENIJA,47,77.5,82.2,23,54
202770,ISACHENKO ISLAND,47,77.283,89.667,5,54
202890,RUSSKIY ISLAND,47,77.183,96.583,9,54
202910,SOLNECHNAYA BAY,47,78.233,103.117,30,54
202920,GMO IM.E.K. FEDOROV,47,77.717,104.3,15,54
202940,GEYBERGA ISLAND,48,77.617,101.483,6,54
203530,MYS ZELANIJA,47,76.85,68.55,10,53
203570,RUSSKAYA GAVAN`,47,76.183,63.567,9,53
203880,PRAVDY ISLAND,47,76.283,94.733,10,54
204710,TROYNOY ISLAND,47,75.917,83.25,12,54
204760,CAPE STERLEGOVA,47,75.417,88.9,11,54
205940,LAKE TAJMYR,48,74.5,102.5,11,54
206650,VILKICKOGO ISLAND,47,73.5,76,4,55
206670,IM. M.V. POPOVA,47,73.333,70.05,7,55
206740,OSTROV DIKSON,47,73.5,80.4,47,54
206750,MAKAROVA,47,73.683,85.25,15,54
207440,MALYE KARMAKULY,47,72.367,52.7,15,53
207660,LESKINO,47,72.333,79.5,10,54
208560,CAPE KHARASOVOY,47,71.4,67.633,18,55
208620,MONGATALYANG,47,71.983,75.4,21,55
208640,TAMBEY,47,71.483,71.817,8,55
208710,SOPOCHNAYA KARGA,47,71.9,82.717,2,54
208910,HATANGA,47,71.983,102.467,33,54
209430,CAPE MENSHIKOVA,48,70.717,57.617,14,53
209460,CAPE BOLVANSKIJ,47,70.45,59.067,13,53
209630,GYDA,47,70.883,78.5,8,55
209640,TADIBE-YAKHA,48,70.35,74.133,4,55
209670,SEJAHA,47,70.167,72.517,16,55
209730,KRESTI,47,70.85,89.883,29,54
213010,ANDREYA ISLAND,47,76.8,110.833,6,54
213580,ZOHOVA ISLAND,48,76.15,152.833,14,56
214050,B. PRONCHISHCHEVOY,48,75.533,113.517,15,54
214320,OSTROV KOTELNYJ,47,76,137.867,8,56
215040,OSTROV PREOBRAZENIJ,47,74.667,112.933,57,57
215350,SANNIKOVA STRAIT,48,74.5,140,16,56
215370,STOLBOVOY ISLAND,48,74.117,135.867,20,56
215410,ZEMLYA BUNGE,48,74.883,142.2,10,56
216110,CAPE TERPAY-TUMUS,48,73.567,118.75,10,57
216130,DUNWAY ISLAND,48,73.9,124.6,9,57
216270,ANTIPINSKIY,48,73.167,128.833,5,57
216360,CAPE KIGILYAKH,48,73.333,139.917,26,56
216470,MYS SHALAUROVA,47,73.183,143.233,22,56
217110,UST-OLENEK,47,72.967,119.7,21,57
217120,STANNAKH-KHOCHO,48,72.967,121.667,23,57
217210,STOLB ISLAND,47,72.417,126.5,26,57
217330,CAPE SVYATOY NOS,48,72.867,140.75,6,56
218020,SASKYLAH,47,71.967,114.083,18,57
218230,YAKUTSK,47,62.1,129.767,99,57
218240,TIKSI,47,71.583,128.917,7,57
218241,POLYARNY,47,66.4,112.017,522,57
218250,MOSTAKH ISLAND,47,71.533,129.917,3,57
218260,OZERO KHARGY (LAKE),47,71.5,132.667,18,56
218350,UEDEY,48,71.5,136.583,11,56
218490,RUSSKOYE USTYE,48,71.017,149,6,58
219080,DZALINDA,47,70.133,113.967,62,57
219230,KHAYYR,48,70.817,133.5,91,56
219310,JUBILEJNAJA,47,70.767,136.217,24,56
219460,CHOKURDAH,47,70.617,147.883,61,58
219550,ALAZEJA RIVER,48,70.55,154.15,2,58
219650,OSTROV CHETYREHSTOL,47,70.633,162.483,41,58
219820,OSTROV VRANGELJA,47,70.983,-178.483,5,59
220280,TERIBERKA,47,69.2,35.117,30,53
221060,PADUN,47,68.6,31.85,63,53
221130,MURMANSK,47,68.967,33.05,51,53
221270,LOVOZERO,47,68,35.033,162,53
221450,CAPE CHERNIY,49,68.367,38.65,10,53
221650,KANIN NOS,47,68.65,43.3,49,53
222170,KANDALAKSA,47,67.15,32.35,25,53
222350,KRASNOSCELE,47,67.35,37.05,156,53
222690,MYS KONUSIN,47,67.15,43.9,13,53
222710,SOJNA,47,67.883,44.133,8,53
222820,MYS MIKULKIN,47,67.8,46.667,6,53
222920,INDIGA,47,67.683,48.683,4,53
223240,UMBA,47,66.683,34.35,40,53
223490,PJALICA,47,66.183,39.533,9,53
223650,ABRAMOVSKIJ MAJAK,47,66.383,43.25,21,53
224030,KESTENGA,47,65.883,31.833,129,53
224080,KALEVALA,47,65.217,31.167,120,53
224220,GRIDINO,47,65.9,34.767,12,53
224380,ZIZGIN,47,65.2,36.817,17,53
224710,MEZEN,47,65.867,44.217,19,53
225220,KEM,47,64.95,34.65,8,53
225500,ARHANGELSK,47,64.55,40.583,4,53
225630,PINEGA,47,64.7,43.383,31,53
225830,KOJNAS,47,64.75,47.65,64,53
226020,REBOLY,47,63.833,30.817,182,53
226210,SEGEZA,47,63.767,34.283,112,53
226410,ONEGA,47,63.9,38.117,13,53
226570,YEMTSA-IN-ARKHANGEL,49,63.067,40.35,108,53
226760,SURA,47,63.583,45.633,62,53
226950,KOSLAN,47,63.45,48.9,158,53
227210,MEDVEZEGORSK,47,62.917,34.433,81,53
227680,SENKURSK,47,62.1,42.9,45,53
227780,VERHNJAJA TOJMA,47,62.233,45.017,58,53
227980,JARENSK,47,62.167,49.117,92,53
228020,SORTAVALA,47,61.717,30.717,19,53
228200,PETROZAVODSK,47,61.817,34.267,110,53
228370,VYTEGRA,47,61.017,36.45,56,53
228450,KARGOPOL,47,61.5,38.933,126,53
228540,NJANDOMA,47,61.667,40.183,233,53
228670,VELSK,47,61.083,42.067,91,53
228870,KOTLAS,47,61.233,46.717,56,53
228920,VYBORG,47,60.717,28.733,13,53
229390,BELOZERSK,47,60.033,37.783,131,53
229540,VOZEGA,47,60.467,40.2,202,53
229960,OBJACEVO,47,60.367,49.65,152,53
230220,AMDERMA,47,69.75,61.7,49,53
230240,CAPE BELY,47,69.483,60.333,6,53
230290,UST-KARA,47,69.25,64.983,4,53
230320,MARESALE,47,69.717,66.8,25,55
230580,ANTIPAJETA,47,69.083,76.85,3,55
230740,DUDINKA,47,69.4,86.167,19,54
230770,DATSAV3 VIRT STATION (FORMER USSR (ASIA)),48,59.15,68.917,0,55
230780,NORILSK,47,69.333,88.1,62,54
231050,TOBSEDA,48,68.583,52.333,4,53
